,IdR,NombreR,ApellidoR,FechaNacR,EdadR,GeneroR,TelefonoR
8287,R00008288,David,Cifuentes,1991-05-16,31,Masculino,0982146354
8288,R00008289,José,Fernández,1980-04-02,42,Masculino,0983917524
8289,R00008290,César,Mantilla,1991-04-02,31,Masculino,0986587350
8290,R00008291,Santos,Gómez,1994-05-31,28,Masculino,0987343234
8291,R00008292,Alejandra,Montoya,1988-10-19,34,Femenino,0983199794
8292,R00008293,Andrés,Villamizar,1990-01-04,32,Masculino,0980965292
8293,R00008294,Juan,Henao,1980-11-28,42,Masculino,0980538477
8294,R00008295,Fredy,Restrepo,1985-04-27,37,Masculino,0980108343
8295,R00008296,Diego,García,1985-01-30,37,Masculino,0981889613
8296,R00008297,Jaime,Cantillo,1985-10-17,37,Masculino,0984652345
8297,R00008298,Armando,Soto,1973-01-28,49,Masculino,0988283411
8298,R00008299,Ferney,Camacho,1981-04-30,41,Masculino,0985914436
8299,R00008300,Elvis,Rojas,1973-01-26,49,Masculino,0989459777
8300,R00008301,Erick,Jaimes,1994-09-21,28,Masculino,0988665723
8301,R00008302,Jesús,Martínez,1983-07-05,39,Masculino,0986879090
8302,R00008303,Fernando,Narváez,1981-12-05,41,Masculino,0980691374
8303,R00008304,María,Quintero,1997-02-28,25,Femenino,0982155943
8304,R00008305,Rocío,Restrepo,1994-04-07,28,Femenino,0983581818
8305,R00008306,Alberto,Zapata,1973-03-20,49,Masculino,0983684488
8306,R00008307,Jesús,Vásquez,1996-05-24,26,Masculino,0987439863
8307,R00008308,Omar,Restrepo,1995-02-21,27,Masculino,0981367393
8308,R00008309,Jhonny,Palacios,1976-09-19,46,Masculino,0984587327
8309,R00008310,Mariana,Montenegro,1985-01-19,37,Femenino,0980233330
8310,R00008311,Juan,Miranda,1996-07-22,26,Masculino,0984762781
8311,R00008312,Nohora,Parada,1980-08-16,42,Femenino,0987873636
8312,R00008313,María,Ruiz,1979-08-30,43,Femenino,0988398390
8313,R00008314,Lorena,Guerrero,1996-11-19,26,Femenino,0985742952
8314,R00008315,Dolores,Sánchez,1985-11-30,37,Femenino,0984291987
8315,R00008316,Óscar,López,1987-02-05,35,Masculino,0982572146
8316,R00008317,César,Ospina,1996-01-15,26,Masculino,0985175689
8317,R00008318,Edwin,Sánchez,1973-02-15,49,Masculino,0988799024
8318,R00008319,Antonio,Gallego,1993-10-18,29,Masculino,0982985052
8319,R00008320,Beatriz,Torres,1995-01-05,27,Femenino,0983558590
8320,R00008321,Lucero,González,1978-09-15,44,Femenino,0980767929
8321,R00008322,Sergio,Monsalve,1991-06-21,31,Masculino,0982182429
8322,R00008323,Dary,Cardozo,1975-03-03,47,Femenino,0981853165
8323,R00008324,Luis,Jiménez,1987-07-08,35,Masculino,0987987684
8324,R00008325,Germán,Ortiz,1987-05-01,35,Masculino,0984817944
8325,R00008326,Luis,Vargas,1988-10-10,34,Masculino,0983559683
8326,R00008327,Laura,Suárez,1986-12-17,35,Femenino,0982454467
8327,R00008328,Francy,Naranjo,1979-08-28,43,Femenino,0984878769
8328,R00008329,Nelly,Castañeda,1977-09-05,45,Femenino,0989859622
8329,R00008330,María,Marín,1983-11-26,39,Femenino,0981941444
8330,R00008331,Luisa,Ramírez,1995-07-05,27,Femenino,0987904831
8331,R00008332,David,Arango,1996-11-04,26,Masculino,0985526725
8332,R00008333,Carlos,Prada,1988-07-26,34,Masculino,0989982191
8333,R00008334,Jhon,Campo,1978-12-13,43,Masculino,0988541783
8334,R00008335,Jhon,Sánchez,1986-07-10,36,Masculino,0983479975
8335,R00008336,Alejandra,Ospina,1977-06-17,45,Femenino,0982227834
8336,R00008337,Hernando,Burbano,1975-09-07,47,Masculino,0980226811
8337,R00008338,Lorena,Moreno,1993-12-15,28,Femenino,0987674462
8338,R00008339,Cielo,Cortés,1978-12-08,43,Femenino,0987913111
8339,R00008340,Pablo,Gallego,1977-09-07,45,Masculino,0983433366
8340,R00008341,Pedro,Martínez,1986-06-20,36,Masculino,0988269987
8341,R00008342,Marcela,Fajardo,1993-08-27,29,Femenino,0980478270
8342,R00008343,María,Gómez,1977-10-02,45,Femenino,0984834158
8343,R00008344,Lorena,Peña,1987-01-21,35,Femenino,0985882489
8344,R00008345,Karina,Arias,1973-10-08,49,Femenino,0988824875
8345,R00008346,Elías,Flórez,1973-01-31,49,Masculino,0982373823
8346,R00008347,Luz,Sánchez,1992-04-02,30,Femenino,0982623451
8347,R00008348,Steven,Acosta,1984-07-27,38,Masculino,0986283747
8348,R00008349,Germán,Manrique,1991-12-22,30,Masculino,0986716710
8349,R00008350,Wilber,Arrieta,1990-12-28,31,Masculino,0981712662
8350,R00008351,Francy,Jiménez,1986-10-29,36,Femenino,0982738299
8351,R00008352,Alejandra,Londoño,1992-08-20,30,Femenino,0985936640
8352,R00008353,John,Quiroga,1981-09-14,41,Masculino,0988864341
8353,R00008354,Ximena,López,1994-10-28,28,Femenino,0981175197
8354,R00008355,Jorge,Bohórquez,1992-12-14,29,Masculino,0984395122
8355,R00008356,Yasmín,Sánchez,1981-09-26,41,Femenino,0984177650
8356,R00008357,Sandra,Velásquez,1988-04-22,34,Femenino,0987718835
8357,R00008358,Jorge,Acosta,1992-09-19,30,Masculino,0986402645
8358,R00008359,María,Gómez,1988-03-09,34,Femenino,0988154037
8359,R00008360,José,Ayala,1985-11-12,37,Masculino,0988941054
8360,R00008361,Luis,Vargas,1982-06-13,40,Masculino,0989471168
8361,R00008362,Mery,Ariza,1977-08-04,45,Femenino,0983952152
8362,R00008363,Carlos,Martínez,1991-09-21,31,Masculino,0983523659
8363,R00008364,Manuel,Ortiz,1986-07-12,36,Masculino,0988347320
8364,R00008365,Marcela,García,1985-02-03,37,Femenino,0984584441
8365,R00008366,Néstor,Gallego,1982-02-08,40,Masculino,0981586568
8366,R00008367,Luis,Acosta,1983-12-25,38,Masculino,0988283671
8367,R00008368,Armando,Rivera,1992-03-13,30,Masculino,0985119558
8368,R00008369,José,Ospina,1994-10-31,28,Masculino,0982494340
8369,R00008370,Pablo,González,1979-03-18,43,Masculino,0980182636
8370,R00008371,Alexander,Ruiz,1985-12-07,36,Masculino,0981992452
8371,R00008372,Ángel,Fuentes,1997-06-22,25,Masculino,0988681194
8372,R00008373,Mónica,Cano,1993-05-11,29,Femenino,0982444147
8373,R00008374,Teresa,Vega,1986-12-31,35,Femenino,0983587928
8374,R00008375,Liliana,Suárez,1974-01-12,48,Femenino,0981153966
8375,R00008376,Mario,López,1973-03-27,49,Masculino,0981634636
8376,R00008377,Michel,Monsalve,1991-04-03,31,Femenino,0988772073
8377,R00008378,David,Mesa,1977-11-11,45,Masculino,0984826436
8378,R00008379,Camilo,García,1975-06-07,47,Masculino,0984747013
8379,R00008380,Andrés,Pardo,1980-02-14,42,Masculino,0986468550
8380,R00008381,Esteban,Alvarado,1974-08-20,48,Masculino,0982897678
8381,R00008382,Andrea,Medina,1984-03-19,38,Femenino,0988251777
8382,R00008383,Carlos,Hernández,1978-12-03,44,Masculino,0983184861
8383,R00008384,Fernando,Méndez,1996-02-05,26,Masculino,0980665898
8384,R00008385,Hugo,Gómez,1997-11-09,25,Masculino,0987665030
8385,R00008386,María,Valencia,1982-10-02,40,Femenino,0981361126
8386,R00008387,Rafael,Gómez,1996-08-24,26,Masculino,0982733186
8387,R00008388,Hernando,Salcedo,1983-05-27,39,Masculino,0988601897
8388,R00008389,Daniela,Osorio,1994-05-17,28,Femenino,0983489760
8389,R00008390,Erika,Córdoba,1976-07-22,46,Femenino,0987647355
8390,R00008391,José,Espinosa,1987-08-13,35,Masculino,0985583453
8391,R00008392,Ángela,González,1997-12-02,25,Femenino,0986789142
8392,R00008393,Eduardo,Díaz,1981-04-09,41,Masculino,0984711457
8393,R00008394,Alexander,Vargas,1988-04-06,34,Masculino,0983734824
8394,R00008395,Raúl,Franco,1993-03-09,29,Masculino,0989685918
8395,R00008396,Armando,Reyes,1978-05-27,44,Masculino,0988863378
8396,R00008397,Daniel,Rico,1973-05-02,49,Masculino,0985621877
8397,R00008398,Natalia,Hernández,1992-03-11,30,Femenino,0983889127
8398,R00008399,Antonio,Arévalo,1973-08-07,49,Masculino,0983928088
8399,R00008400,Milena,Díaz,1997-06-23,25,Femenino,0984769228
8400,R00008401,Marco,Díaz,1979-09-20,43,Masculino,0985693021
8401,R00008402,Ángel,Restrepo,1982-02-16,40,Masculino,0989941027
8402,R00008403,Dora,López,1992-05-30,30,Femenino,0985682111
8403,R00008404,Ruth,Orozco,1992-06-08,30,Femenino,0989536447
8404,R00008405,Luis,Sierra,1982-10-29,40,Masculino,0989313096
8405,R00008406,Sebastián,Perea,1976-06-28,46,Masculino,0980559540
8406,R00008407,Leydi,Orozco,1980-05-05,42,Femenino,0980865159
8407,R00008408,Jhon,Castro,1979-04-01,43,Masculino,0984772594
8408,R00008409,Álvaro,García,1984-01-21,38,Masculino,0983848018
8409,R00008410,Libardo,Castillo,1980-07-11,42,Masculino,0985449190
8410,R00008411,Laura,Márquez,1991-04-28,31,Femenino,0985477933
8411,R00008412,María,González,1974-04-29,48,Femenino,0983654146
8412,R00008413,Carlos,Bravo,1982-07-29,40,Masculino,0983212656
8413,R00008414,Mario,Flórez,1995-04-02,27,Masculino,0986577037
8414,R00008415,Daniela,Fonseca,1984-12-02,38,Femenino,0986938186
8415,R00008416,María,Rivera,1976-02-19,46,Femenino,0986168771
8416,R00008417,Johnny,Nieto,1984-09-28,38,Masculino,0984942068
8417,R00008418,Luz,Reyes,1975-03-24,47,Femenino,0987879045
8418,R00008419,Daniel,Mosquera,1990-04-04,32,Masculino,0987953996
8419,R00008420,Elizabeth,Gutiérrez,1980-02-04,42,Femenino,0981269016
8420,R00008421,Dora,Calderón,1997-01-01,25,Femenino,0987142392
8421,R00008422,Franco,Hernández,1987-02-05,35,Masculino,0986172853
8422,R00008423,Estefanía,Carrillo,1989-10-18,33,Femenino,0987894896
8423,R00008424,Erika,Loaiza,1990-12-30,31,Femenino,0986501447
8424,R00008425,Dario,Bolaños,1996-01-20,26,Masculino,0986916711
8425,R00008426,Luis,Rodríguez,1985-05-06,37,Masculino,0984791375
8426,R00008427,Mónica,Salazar,1990-03-17,32,Femenino,0980761631
8427,R00008428,Alfonso,Gil,1995-04-19,27,Masculino,0986718494
8428,R00008429,Elías,Castañeda,1984-03-31,38,Masculino,0984986460
8429,R00008430,Mauricio,Trujillo,1992-03-18,30,Masculino,0989156694
8430,R00008431,Leonardo,Maldonado,1996-09-08,26,Masculino,0988528799
8431,R00008432,José,Díaz,1974-07-02,48,Masculino,0984713385
8432,R00008433,Antonio,Olaya,1979-04-08,43,Masculino,0981351895
8433,R00008434,Viviana,Contreras,1982-12-31,39,Femenino,0989103894
8434,R00008435,Alexander,Villa,1984-01-23,38,Masculino,0984842673
8435,R00008436,Alfonso,León,1996-07-14,26,Masculino,0987161373
8436,R00008437,Andrea,Ballesteros,1973-02-13,49,Femenino,0980655245
8437,R00008438,Ana,Vargas,1986-02-01,36,Femenino,0985887816
8438,R00008439,Freddy,Vega,1986-07-27,36,Masculino,0987676529
8439,R00008440,Ana,Guerrero,1985-11-16,37,Femenino,0982495581
8440,R00008441,María,Zambrano,1982-02-01,40,Femenino,0981197861
8441,R00008442,Luis,Londoño,1982-08-03,40,Masculino,0984683547
8442,R00008443,José,Pacheco,1977-06-09,45,Masculino,0988587880
8443,R00008444,Hugo,Rojas,1980-09-02,42,Masculino,0982287955
8444,R00008445,Mauricio,Martínez,1992-06-06,30,Masculino,0988213692
8445,R00008446,Cecilia,Caicedo,1982-08-31,40,Femenino,0980252283
8446,R00008447,Gladys,Cortés,1975-05-09,47,Femenino,0981753668
8447,R00008448,Lucía,Contreras,1978-08-16,44,Femenino,0983477188
8448,R00008449,Gloria,Parada,1994-03-01,28,Femenino,0982987118
8449,R00008450,Manuel,Díaz,1994-05-15,28,Masculino,0981397875
8450,R00008451,Sebastián,Páez,1988-09-03,34,Masculino,0989672965
8451,R00008452,Jorge,Herrera,1996-06-05,26,Masculino,0989842141
8452,R00008453,Darwin,Caicedo,1979-04-29,43,Masculino,0981745133
8453,R00008454,Alejandra,González,1980-09-22,42,Femenino,0989894970
8454,R00008455,Marta,Guevara,1989-05-11,33,Femenino,0984481520
8455,R00008456,Yuli,Gómez,1979-09-11,43,Femenino,0982677041
8456,R00008457,Hernando,Pérez,1986-03-22,36,Masculino,0981704750
8457,R00008458,Yulieth,Alvarado,1986-07-05,36,Femenino,0987912915
8458,R00008459,Fernando,Correa,1993-11-17,29,Masculino,0989655181
8459,R00008460,Yurany,Cifuentes,1988-01-31,34,Femenino,0981737170
8460,R00008461,Deisy,Pineda,1994-05-25,28,Femenino,0989435984
8461,R00008462,Alberto,Villa,1997-09-26,25,Masculino,0982397610
8462,R00008463,Cecilia,Vanegas,1981-03-25,41,Femenino,0981541050
8463,R00008464,Jorge,Vargas,1990-11-20,32,Masculino,0987239638
8464,R00008465,Orlando,Galvis,1993-10-13,29,Masculino,0986555474
8465,R00008466,Natalia,Bohórquez,1982-08-11,40,Femenino,0989978546
8466,R00008467,María,Castro,1974-11-29,48,Femenino,0984483232
8467,R00008468,Yesid,Gutiérrez,1994-07-02,28,Masculino,0981644884
8468,R00008469,Lina,Benítez,1990-08-14,32,Femenino,0980565848
8469,R00008470,Nelson,Vargas,1990-05-18,32,Masculino,0988634061
8470,R00008471,Marly,Sánchez,1991-02-18,31,Femenino,0984489480
8471,R00008472,Laura,Murillo,1982-08-26,40,Femenino,0980685086
8472,R00008473,José,Rangel,1993-03-11,29,Masculino,0988375233
8473,R00008474,Karol,Guerrero,1993-12-29,28,Femenino,0989705788
8474,R00008475,Andrea,Bohórquez,1975-02-12,47,Femenino,0981726229
8475,R00008476,Arturo,Niño,1979-04-04,43,Masculino,0986174891
8476,R00008477,Nidia,Martínez,1991-01-14,31,Femenino,0987895691
8477,R00008478,Kevin,Arias,1980-09-08,42,Masculino,0988765785
8478,R00008479,María,Alarcón,1993-03-22,29,Femenino,0988973579
8479,R00008480,Dario,Sánchez,1993-01-04,29,Masculino,0984289261
8480,R00008481,Aníbal,Mendoza,1994-07-20,28,Masculino,0985676920
8481,R00008482,Fernanda,Pardo,1984-11-26,38,Femenino,0989816649
8482,R00008483,José,Marín,1993-04-18,29,Masculino,0985451549
8483,R00008484,Andrea,Calderón,1973-05-30,49,Femenino,0985404359
8484,R00008485,Gonzalo,Restrepo,1984-08-29,38,Masculino,0980373077
8485,R00008486,Felipe,Muñoz,1994-11-19,28,Masculino,0983993018
8486,R00008487,Harvey,Rodríguez,1993-04-11,29,Masculino,0989983062
8487,R00008488,Yuliana,León,1985-10-07,37,Femenino,0981591234
8488,R00008489,Myriam,Arango,1980-09-08,42,Femenino,0986291258
8489,R00008490,Daniel,Bermúdez,1995-09-14,27,Masculino,0980981132
8490,R00008491,Sandra,Espinosa,1982-11-04,40,Femenino,0983772386
8491,R00008492,Fabián,Fajardo,1975-01-08,47,Masculino,0980315155
8492,R00008493,Isabel,Ortiz,1994-07-20,28,Femenino,0984152035
8493,R00008494,Diana,González,1990-03-17,32,Femenino,0985869876
8494,R00008495,Esmeralda,Vera,1989-10-27,33,Femenino,0980463327
8495,R00008496,Martha,Flórez,1979-06-17,43,Femenino,0985805677
8496,R00008497,Luz,Barrera,1991-09-12,31,Femenino,0985954112
8497,R00008498,Alberto,Muñoz,1991-12-14,30,Masculino,0984763479
8498,R00008499,Alejandra,Blanco,1993-01-12,29,Femenino,0982825868
8499,R00008500,Sandra,Peña,1973-08-18,49,Femenino,0989753665
8500,R00008501,Carolina,Mosquera,1978-11-26,44,Femenino,0984471919
8501,R00008502,Luisa,Arévalo,1996-07-21,26,Femenino,0982568258
8502,R00008503,Andrés,Ríos,1976-02-23,46,Masculino,0983994737
8503,R00008504,Dagoberto,Vélez,1995-08-06,27,Masculino,0982811674
8504,R00008505,Nury,Monsalve,1995-07-30,27,Femenino,0985956558
8505,R00008506,Gladys,Daza,1997-09-21,25,Femenino,0989269718
8506,R00008507,Isabel,Campo,1992-06-29,30,Femenino,0980856347
8507,R00008508,Javier,Padilla,1980-04-23,42,Masculino,0988105664
8508,R00008509,Sebastián,Ospina,1978-01-14,44,Masculino,0982961964
8509,R00008510,Fernando,Ortiz,1983-02-11,39,Masculino,0988351868
8510,R00008511,Santiago,García,1992-03-07,30,Masculino,0987457444
8511,R00008512,José,Valencia,1997-12-05,25,Masculino,0985892335
8512,R00008513,Isabel,Álvarez,1987-08-23,35,Femenino,0980631662
8513,R00008514,Claudia,Castillo,1980-09-09,42,Femenino,0984224034
8514,R00008515,Isabel,Montoya,1977-07-01,45,Femenino,0985188393
8515,R00008516,Víctor,Triana,1985-06-24,37,Masculino,0989758956
8516,R00008517,José,Moreno,1993-07-21,29,Masculino,0988829795
8517,R00008518,Juan,Arenas,1994-09-08,28,Masculino,0981905915
8518,R00008519,Pablo,Correa,1994-06-20,28,Masculino,0989123570
8519,R00008520,Cristian,Beltrán,1978-04-17,44,Masculino,0987148446
8520,R00008521,Yesid,Gamboa,1973-02-21,49,Masculino,0984898249
8521,R00008522,Alberto,Cardona,1988-03-28,34,Masculino,0982101630
8522,R00008523,Johan,Alarcón,1989-06-16,33,Masculino,0983523927
8523,R00008524,Andrea,Moreno,1985-09-08,37,Femenino,0982435968
8524,R00008525,Luz,Roa,1980-11-14,42,Femenino,0986828435
8525,R00008526,Rafael,Molano,1978-11-22,44,Masculino,0985222585
8526,R00008527,Betty,Duque,1991-04-14,31,Femenino,0985899553
8527,R00008528,Eduardo,Sierra,1974-12-22,47,Masculino,0981949317
8528,R00008529,Eder,Pérez,1978-06-22,44,Masculino,0988396929
8529,R00008530,Carlos,Rueda,1995-09-07,27,Masculino,0987999313
8530,R00008531,Ernesto,Pacheco,1993-05-25,29,Masculino,0980309725
8531,R00008532,Cristina,Gallego,1997-11-24,25,Femenino,0989261672
8532,R00008533,Andrea,Ramírez,1980-08-26,42,Femenino,0983458151
8533,R00008534,Viviana,Sánchez,1983-06-19,39,Femenino,0986482611
8534,R00008535,Didier,Erazo,1974-05-24,48,Masculino,0985591744
8535,R00008536,María,Rentería,1994-12-25,27,Femenino,0983108362
8536,R00008537,Luz,Uribe,1988-08-26,34,Femenino,0984849994
8537,R00008538,Jesús,Muñoz,1989-12-27,32,Masculino,0989825652
8538,R00008539,Alberto,Rodríguez,1994-09-07,28,Masculino,0985758834
8539,R00008540,Karen,Duarte,1980-07-19,42,Femenino,0987564212
8540,R00008541,Ramiro,Herrera,1986-01-02,36,Masculino,0987922045
8541,R00008542,Jesús,Bernal,1982-07-30,40,Masculino,0981606113
8542,R00008543,Erika,López,1990-04-14,32,Femenino,0981488723
8543,R00008544,José,Sierra,1997-09-04,25,Masculino,0988523157
8544,R00008545,Julián,Morales,1978-01-24,44,Masculino,0987641513
8545,R00008546,Ancizar,Ayala,1995-12-03,27,Masculino,0983439575
8546,R00008547,Teresa,Fernández,1994-11-30,28,Femenino,0982357668
8547,R00008548,Germán,Duque,1992-04-28,30,Masculino,0981936232
8548,R00008549,Cristina,Rentería,1975-09-07,47,Femenino,0982676439
8549,R00008550,Nathalia,Durán,1990-05-09,32,Femenino,0988883143
8550,R00008551,Óscar,Ramírez,1996-01-18,26,Masculino,0986178232
8551,R00008552,Manuel,Arévalo,1974-11-18,48,Masculino,0980813158
8552,R00008553,Karen,Bonilla,1979-06-24,43,Femenino,0981807527
8553,R00008554,Rubén,Ospina,1977-09-17,45,Masculino,0981886021
8554,R00008555,Carlos,Ramírez,1974-03-28,48,Masculino,0982579961
8555,R00008556,Jonathan,Ávila,1981-03-22,41,Masculino,0982562569
8556,R00008557,Nora,Escobar,1992-04-27,30,Femenino,0985645080
8557,R00008558,Jairo,Prieto,1974-03-30,48,Masculino,0984584496
8558,R00008559,Óscar,Hurtado,1979-09-27,43,Masculino,0980709939
8559,R00008560,Raquel,Cifuentes,1979-02-08,43,Femenino,0985931373
8560,R00008561,Nidia,Patiño,1986-08-06,36,Femenino,0980917799
8561,R00008562,Karen,Trujillo,1982-06-03,40,Femenino,0984337339
8562,R00008563,Pablo,Suárez,1980-08-17,42,Masculino,0984967698
8563,R00008564,Nidia,Arboleda,1985-08-01,37,Femenino,0988698793
8564,R00008565,María,García,1990-04-24,32,Femenino,0989544877
8565,R00008566,Duván,Ramos,1988-03-21,34,Masculino,0984982751
8566,R00008567,Hernando,Cruz,1993-11-14,29,Masculino,0981204730
8567,R00008568,Lina,Toro,1991-02-13,31,Femenino,0984755920
8568,R00008569,Alberto,Córdoba,1983-02-27,39,Masculino,0987308777
8569,R00008570,Alberto,Castaño,1981-09-06,41,Masculino,0980708273
8570,R00008571,Karina,Guzmán,1983-07-01,39,Femenino,0981907527
8571,R00008572,Leidy,Caicedo,1993-11-03,29,Femenino,0982104856
8572,R00008573,Claudia,Lozano,1981-08-11,41,Femenino,0980417282
8573,R00008574,Cecilia,Guerra,1974-01-16,48,Femenino,0985525277
8574,R00008575,María,Gutiérrez,1992-11-11,30,Femenino,0983265990
8575,R00008576,Claudia,Zambrano,1991-04-14,31,Femenino,0988154484
8576,R00008577,Andrés,Loaiza,1977-08-26,45,Masculino,0981197498
8577,R00008578,Rosa,Blanco,1978-04-10,44,Femenino,0981895114
8578,R00008579,Diana,Rodríguez,1992-10-31,30,Femenino,0985994043
8579,R00008580,Nicolás,Gutiérrez,1993-08-26,29,Masculino,0985733313
8580,R00008581,Ana,Rodríguez,1996-01-24,26,Femenino,0983899461
8581,R00008582,Yesid,Sánchez,1995-11-10,27,Masculino,0983415719
8582,R00008583,Sonia,Jiménez,1988-09-27,34,Femenino,0987914935
8583,R00008584,Nelly,Sandoval,1976-11-12,46,Femenino,0988589293
8584,R00008585,Liliana,Rodríguez,1978-03-17,44,Femenino,0980133849
8585,R00008586,Paula,Erazo,1993-04-26,29,Femenino,0981689410
8586,R00008587,Richard,Gómez,1976-04-04,46,Masculino,0989679336
8587,R00008588,Patricia,Sepúlveda,1985-04-25,37,Femenino,0982426265
8588,R00008589,Alexander,Jiménez,1981-07-12,41,Masculino,0985897911
8589,R00008590,Maricela,Beltrán,1995-11-13,27,Femenino,0986904389
8590,R00008591,Jesús,García,1995-04-21,27,Masculino,0982478890
8591,R00008592,María,Daza,1973-12-30,48,Femenino,0982893599
8592,R00008593,Guillermo,Barragán,1975-02-14,47,Masculino,0981262597
