,IdD,NombreD,ApellidoD,FechaNacD,EdadD,GeneroD,TituloD,TelefonoD
7860,D00007861,Cristian,Serna,1979-05-16,43,Masculino,Bachillerato,0980443981
7861,D00007862,Karol,Sierra,1988-04-04,34,Femenino,Bachillerato,0984383216
7862,D00007863,Antonio,Bustamante,1991-06-20,31,Masculino,Bachillerato,0986911175
7863,D00007864,Armando,Mora,1987-08-24,35,Masculino,Bachillerato,0983298723
7864,D00007865,Julio,Aguirre,1981-09-07,41,Masculino,Licenciado,0981404064
7865,D00007866,Luis,Castellanos,1995-05-06,27,Masculino,Licenciado,0984688489
7866,D00007867,Andrea,Villamil,1983-12-08,38,Femenino,Bachillerato,0986776998
7867,D00007868,Yeison,Rivas,1984-08-20,38,Masculino,Licenciado,0984322143
7868,D00007869,Andrea,Quintero,1983-11-01,39,Femenino,Licenciado,0985244879
7869,D00007870,Natalia,Vargas,1983-09-14,39,Femenino,Tecnologo,0982947950
7870,D00007871,Alberto,Romero,1985-06-15,37,Masculino,Licenciado,0983637180
7871,D00007872,Beatriz,Figueroa,1974-12-31,47,Femenino,Maestria,0985781785
7872,D00007873,Lucy,Méndez,1996-05-25,26,Femenino,Tecnologo,0984157699
7873,D00007874,Ángela,Castrillón,1996-09-24,26,Femenino,Licenciado,0987263069
7874,D00007875,Catalina,Posada,1996-10-11,26,Femenino,Doctorado,0982544078
7875,D00007876,Carmen,González,1984-03-22,38,Femenino,Bachillerato,0985296251
7876,D00007877,Dario,Garzón,1977-07-22,45,Masculino,Tecnologo,0986363223
7877,D00007878,Carolina,Ortiz,1977-05-14,45,Femenino,Maestria,0988458554
7878,D00007879,Camilo,Moreno,1982-09-03,40,Masculino,Doctorado,0989598434
7879,D00007880,María,Jaimes,1975-10-05,47,Femenino,Doctorado,0988797337
7880,D00007881,Samir,Naranjo,1995-08-25,27,Masculino,Doctorado,0982598886
7881,D00007882,Johana,Reyes,1987-07-13,35,Femenino,Bachillerato,0984158532
7882,D00007883,Gabriel,Caballero,1976-03-20,46,Masculino,Licenciado,0984195365
7883,D00007884,Luz,Ruiz,1989-03-11,33,Femenino,Bachillerato,0982672672
7884,D00007885,Laura,Ríos,1989-05-15,33,Femenino,Maestria,0986361738
7885,D00007886,Alexander,Castillo,1979-12-20,42,Masculino,Maestria,0982171695
7886,D00007887,Martín,Londoño,1978-08-13,44,Masculino,Maestria,0985888069
7887,D00007888,David,Guerrero,1976-02-17,46,Masculino,Maestria,0986841661
7888,D00007889,Cielo,Acosta,1989-04-15,33,Femenino,Licenciado,0989251342
7889,D00007890,Dora,Narváez,1974-02-23,48,Femenino,Bachillerato,0983248175
7890,D00007891,Fernando,Rodríguez,1984-11-24,38,Masculino,Tecnologo,0980616374
7891,D00007892,Luz,Angarita,1982-02-09,40,Femenino,Tecnologo,0985342541
7892,D00007893,Walter,Herrera,1982-09-30,40,Masculino,Bachillerato,0988675636
7893,D00007894,Shirley,Trujillo,1985-07-26,37,Femenino,Licenciado,0988382383
7894,D00007895,Bryan,Gómez,1986-01-04,36,Masculino,Licenciado,0989719588
7895,D00007896,Elizabeth,Peña,1992-12-23,29,Femenino,Bachillerato,0982745456
7896,D00007897,Esperanza,Morales,1989-05-22,33,Femenino,Doctorado,0985947679
7897,D00007898,Adolfo,Velandia,1992-11-15,30,Masculino,Maestria,0989801281
7898,D00007899,Julio,Duque,1976-08-21,46,Masculino,Doctorado,0989158299
7899,D00007900,Pedro,Cifuentes,1984-08-19,38,Masculino,Doctorado,0981494737
7900,D00007901,Adrián,Restrepo,1985-02-14,37,Masculino,Maestria,0983228867
7901,D00007902,Martha,Gómez,1977-10-22,45,Femenino,Maestria,0980411747
7902,D00007903,Nicolás,Ballesteros,1987-09-01,35,Masculino,Licenciado,0980905175
7903,D00007904,Liliana,Silva,1979-12-03,43,Femenino,Bachillerato,0985333295
7904,D00007905,Valentina,Sierra,1980-10-21,42,Femenino,Tecnologo,0981499643
7905,D00007906,Inés,Ramos,1995-03-30,27,Femenino,Tecnologo,0980419157
7906,D00007907,José,Torres,1990-01-16,32,Masculino,Doctorado,0989471868
7907,D00007908,Vanessa,Mena,1991-12-29,30,Femenino,Bachillerato,0989137197
7908,D00007909,José,Palacio,1979-01-27,43,Masculino,Tecnologo,0987695036
7909,D00007910,Ángela,Cárdenas,1975-08-21,47,Femenino,Maestria,0981298410
7910,D00007911,Patricia,Pérez,1985-04-27,37,Femenino,Bachillerato,0980648985
7911,D00007912,Wilmer,Ariza,1992-04-30,30,Masculino,Licenciado,0984511977
7912,D00007913,Luis,Nieto,1980-08-08,42,Masculino,Licenciado,0986132284
7913,D00007914,Jorge,Ramírez,1989-12-07,32,Masculino,Bachillerato,0984668499
7914,D00007915,John,Chávez,1974-11-11,48,Masculino,Tecnologo,0980462788
7915,D00007916,Andrés,Cortés,1989-11-20,33,Masculino,Maestria,0985397216
7916,D00007917,Johanna,Quintero,1991-07-20,31,Femenino,Tecnologo,0983698637
7917,D00007918,Vicente,Ramírez,1981-03-17,41,Masculino,Maestria,0981642786
7918,D00007919,Francia,López,1996-05-12,26,Femenino,Doctorado,0988699017
7919,D00007920,Andrea,López,1981-12-16,40,Femenino,Licenciado,0988402778
7920,D00007921,Edwin,Rivera,1992-09-21,30,Masculino,Licenciado,0981956192
7921,D00007922,Johanna,González,1990-12-16,31,Femenino,Licenciado,0983545017
7922,D00007923,Eduardo,Rincón,1983-01-11,39,Masculino,Maestria,0989502991
7923,D00007924,Humberto,Gómez,1984-12-28,37,Masculino,Bachillerato,0988485856
7924,D00007925,Luis,Obando,1991-10-02,31,Masculino,Licenciado,0989852688
7925,D00007926,Jesús,Domínguez,1994-10-27,28,Masculino,Maestria,0984179754
7926,D00007927,Walter,García,1988-05-19,34,Masculino,Bachillerato,0981566329
7927,D00007928,Alejandro,Henao,1989-02-09,33,Masculino,Tecnologo,0985253645
7928,D00007929,Jhon,Cárdenas,1993-02-09,29,Masculino,Bachillerato,0981399167
7929,D00007930,José,González,1997-02-15,25,Masculino,Maestria,0983628684
7930,D00007931,Enrique,Navarro,1987-06-21,35,Masculino,Bachillerato,0985534624
7931,D00007932,Jhonny,Méndez,1985-10-17,37,Masculino,Tecnologo,0982147324
7932,D00007933,Andrés,Gómez,1989-12-16,32,Masculino,Tecnologo,0986927368
7933,D00007934,Lida,Quiroz,1994-05-05,28,Femenino,Bachillerato,0987887886
7934,D00007935,Jesús,Ruiz,1976-12-01,46,Masculino,Licenciado,0986986666
7935,D00007936,Manuel,Vega,1991-03-29,31,Masculino,Bachillerato,0981151541
7936,D00007937,Francia,Paz,1982-05-03,40,Femenino,Maestria,0987815796
7937,D00007938,Andrés,Rincón,1981-08-08,41,Masculino,Licenciado,0982949567
7938,D00007939,Dora,Sánchez,1977-02-04,45,Femenino,Maestria,0989945117
7939,D00007940,Alexander,Beltrán,1990-05-15,32,Masculino,Maestria,0985805419
7940,D00007941,Fabio,Rojas,1987-04-14,35,Masculino,Tecnologo,0986491154
7941,D00007942,Paola,Cardona,1974-03-19,48,Femenino,Bachillerato,0986295320
7942,D00007943,Eliecer,Hernández,1993-10-15,29,Masculino,Doctorado,0985505781
7943,D00007944,Juan,Arias,1989-08-05,33,Masculino,Licenciado,0989984175
7944,D00007945,Leider,Rivera,1992-07-13,30,Masculino,Bachillerato,0981516872
7945,D00007946,Jesús,Zapata,1979-06-04,43,Masculino,Doctorado,0985443473
7946,D00007947,Brian,Rodríguez,1982-09-04,40,Masculino,Doctorado,0989613890
7947,D00007948,María,Puentes,1993-11-28,29,Femenino,Maestria,0982122219
7948,D00007949,Héctor,Sierra,1986-07-17,36,Masculino,Licenciado,0980777072
7949,D00007950,Omaira,Martínez,1982-05-12,40,Femenino,Bachillerato,0986141158
7950,D00007951,Isabel,Flórez,1976-08-12,46,Femenino,Maestria,0989176385
7951,D00007952,Luz,Bolívar,1980-08-01,42,Femenino,Tecnologo,0981718679
7952,D00007953,Jader,Muñoz,1993-08-22,29,Masculino,Licenciado,0989743129
7953,D00007954,Alonso,Rojas,1996-06-24,26,Masculino,Maestria,0988468627
7954,D00007955,Bladimir,Vanegas,1988-09-23,34,Masculino,Maestria,0987595526
7955,D00007956,Ignacio,Medina,1994-10-25,28,Masculino,Tecnologo,0981944810
7956,D00007957,Sonia,Ramírez,1990-06-05,32,Femenino,Licenciado,0986856864
7957,D00007958,Diego,Ariza,1993-12-05,29,Masculino,Tecnologo,0985614883
7958,D00007959,María,Ramos,1976-04-20,46,Femenino,Licenciado,0989223423
7959,D00007960,Luis,Hernández,1986-12-25,35,Masculino,Tecnologo,0982492875
7960,D00007961,Armando,Villamizar,1978-03-11,44,Masculino,Tecnologo,0983191866
7961,D00007962,Carmen,Rodríguez,1991-05-25,31,Femenino,Tecnologo,0989446630
7962,D00007963,Paola,Rojas,1980-08-20,42,Femenino,Tecnologo,0984791290
7963,D00007964,Fernanda,Torres,1997-04-09,25,Femenino,Maestria,0983284275
7964,D00007965,Alberto,López,1982-12-25,39,Masculino,Licenciado,0980198812
7965,D00007966,Hernán,Sánchez,1996-10-03,26,Masculino,Bachillerato,0983983512
7966,D00007967,Jhoana,Ospina,1980-12-03,42,Femenino,Tecnologo,0989751499
7967,D00007968,Alberto,Gómez,1973-08-15,49,Masculino,Maestria,0983985483
7968,D00007969,Antonio,Rincón,1995-06-30,27,Masculino,Bachillerato,0989805543
7969,D00007970,Luz,Rodríguez,1987-04-21,35,Femenino,Bachillerato,0988945094
7970,D00007971,Enrique,Álvarez,1973-01-07,49,Masculino,Licenciado,0988549972
7971,D00007972,Alexander,Martínez,1997-11-12,25,Masculino,Maestria,0987181198
7972,D00007973,Andrés,Nieto,1982-01-10,40,Masculino,Bachillerato,0989769155
7973,D00007974,Yaneth,López,1979-08-11,43,Femenino,Tecnologo,0984155873
7974,D00007975,Jairo,Salazar,1994-12-06,27,Masculino,Doctorado,0988687089
7975,D00007976,David,Rivas,1985-10-10,37,Masculino,Tecnologo,0985273011
7976,D00007977,Yadira,Naranjo,1989-07-26,33,Femenino,Tecnologo,0988196690
7977,D00007978,Karen,Posada,1983-05-28,39,Femenino,Tecnologo,0988394988
7978,D00007979,Andrés,Rodríguez,1993-11-18,29,Masculino,Tecnologo,0981263941
7979,D00007980,Carlos,Salazar,1984-10-08,38,Masculino,Licenciado,0982856034
7980,D00007981,Sandra,Quintero,1990-08-31,32,Femenino,Bachillerato,0987405766
7981,D00007982,Alberto,Torres,1982-10-23,40,Masculino,Licenciado,0983958654
7982,D00007983,Carlos,Erazo,1992-03-05,30,Masculino,Doctorado,0986493944
7983,D00007984,Milena,Anaya,1986-12-25,35,Femenino,Tecnologo,0983535081
7984,D00007985,Israel,Torres,1980-04-28,42,Masculino,Bachillerato,0988425114
7985,D00007986,María,Pérez,1981-03-14,41,Femenino,Maestria,0983823038
7986,D00007987,Leonardo,Álvarez,1996-06-15,26,Masculino,Licenciado,0980785399
7987,D00007988,María,Muñoz,1978-08-24,44,Femenino,Licenciado,0985328118
7988,D00007989,Daniel,Galvis,1990-08-20,32,Masculino,Maestria,0989823948
7989,D00007990,Fernando,Ortiz,1974-02-28,48,Masculino,Tecnologo,0986981749
7990,D00007991,John,Murillo,1980-09-21,42,Masculino,Licenciado,0983137454
7991,D00007992,José,Camacho,1990-01-17,32,Masculino,Bachillerato,0984361826
7992,D00007993,Elmer,González,1978-11-19,44,Masculino,Licenciado,0983675229
7993,D00007994,Jesús,Ramos,1984-04-04,38,Masculino,Maestria,0984529586
7994,D00007995,Alejandro,Tamayo,1990-08-22,32,Masculino,Tecnologo,0984723741
7995,D00007996,Alejandra,Gómez,1997-11-15,25,Femenino,Maestria,0986364191
7996,D00007997,Jorge,Fajardo,1985-03-12,37,Masculino,Bachillerato,0989301329
7997,D00007998,Carlos,Calderón,1987-12-14,34,Masculino,Licenciado,0985512634
7998,D00007999,Patricia,López,1996-07-05,26,Femenino,Licenciado,0981604343
7999,D00008000,Carmen,Montoya,1976-03-04,46,Femenino,Licenciado,0988861835
8000,D00008001,Mario,Mora,1984-07-17,38,Masculino,Maestria,0986471926
8001,D00008002,Jhon,Anaya,1983-02-24,39,Masculino,Doctorado,0989808373
8002,D00008003,Esneider,Camargo,1978-01-25,44,Masculino,Doctorado,0989554591
8003,D00008004,Sebastián,Díaz,1993-10-01,29,Masculino,Licenciado,0989701719
8004,D00008005,Ángela,Figueroa,1974-06-16,48,Femenino,Doctorado,0984102461
8005,D00008006,Santiago,Méndez,1986-03-23,36,Masculino,Bachillerato,0980582389
8006,D00008007,Robinson,Peña,1984-10-05,38,Masculino,Doctorado,0986353561
8007,D00008008,Alexander,Caro,1993-03-08,29,Masculino,Licenciado,0984725026
8008,D00008009,Omar,Álvarez,1994-04-26,28,Masculino,Licenciado,0984406616
8009,D00008010,Guillermo,Torres,1989-09-19,33,Masculino,Tecnologo,0987206241
8010,D00008011,Juan,Melo,1991-07-21,31,Masculino,Licenciado,0989603162
8011,D00008012,Miguel,Giraldo,1977-01-17,45,Masculino,Doctorado,0986121019
8012,D00008013,Fernanda,Vallejo,1978-11-28,44,Femenino,Tecnologo,0985841845
8013,D00008014,Sindy,Romero,1975-03-23,47,Femenino,Doctorado,0989285245
8014,D00008015,Luz,Orjuela,1983-03-02,39,Femenino,Licenciado,0980303631
8015,D00008016,Luis,Pérez,1995-03-10,27,Masculino,Tecnologo,0986505910
8016,D00008017,Antonio,López,1979-09-15,43,Masculino,Maestria,0987652145
8017,D00008018,Pedro,Bolívar,1988-07-15,34,Masculino,Licenciado,0989325520
8018,D00008019,Steven,Mejía,1992-03-12,30,Masculino,Bachillerato,0989405078
8019,D00008020,Mercedes,Villegas,1974-07-03,48,Femenino,Doctorado,0981341349
8020,D00008021,Dolores,Navarro,1974-10-13,48,Femenino,Maestria,0987546829
8021,D00008022,Jhonatan,Caro,1974-02-13,48,Masculino,Doctorado,0985808685
8022,D00008023,Alexis,Benavides,1975-10-17,47,Masculino,Bachillerato,0989205481
8023,D00008024,Aurelio,Ordóñez,1978-03-18,44,Masculino,Bachillerato,0981685123
8024,D00008025,Luis,Herrera,1986-11-18,36,Masculino,Tecnologo,0980502416
8025,D00008026,Isabel,Rojas,1994-03-24,28,Femenino,Licenciado,0987712330
8026,D00008027,Milena,Galvis,1975-05-24,47,Femenino,Maestria,0984857215
8027,D00008028,Pablo,Estrada,1975-09-25,47,Masculino,Maestria,0989588360
8028,D00008029,Alexander,Torres,1997-09-15,25,Masculino,Licenciado,0985843920
8029,D00008030,Hugo,Hernández,1997-11-09,25,Masculino,Licenciado,0982983994
8030,D00008031,Yéssica,García,1989-04-18,33,Femenino,Tecnologo,0982697168
8031,D00008032,Nelson,Acosta,1976-08-16,46,Masculino,Maestria,0983234523
8032,D00008033,Andrea,Cortés,1993-08-08,29,Femenino,Doctorado,0985841675
8033,D00008034,Viviana,Rodríguez,1995-03-19,27,Femenino,Maestria,0984907261
8034,D00008035,Andrea,Camargo,1994-01-06,28,Femenino,Licenciado,0987283944
8035,D00008036,Yuli,Sánchez,1976-05-29,46,Femenino,Doctorado,0987323060
8036,D00008037,Hernán,Angulo,1982-10-28,40,Masculino,Bachillerato,0986981019
8037,D00008038,Steven,Ochoa,1975-05-07,47,Masculino,Maestria,0987183268
8038,D00008039,Patricia,Duque,1991-06-13,31,Femenino,Licenciado,0980782438
8039,D00008040,Ruby,Durán,1989-03-12,33,Femenino,Licenciado,0984894145
8040,D00008041,Santiago,Burbano,1988-04-03,34,Masculino,Licenciado,0989986920
8041,D00008042,María,Londoño,1984-03-11,38,Femenino,Licenciado,0982622222
8042,D00008043,Ana,Alarcón,1980-10-28,42,Femenino,Maestria,0980481684
8043,D00008044,Enrique,Sánchez,1978-05-26,44,Masculino,Bachillerato,0982656971
8044,D00008045,Yamile,González,1996-07-15,26,Femenino,Licenciado,0988826214
8045,D00008046,César,Correa,1977-12-01,45,Masculino,Doctorado,0980435442
8046,D00008047,Juan,Blanco,1982-09-29,40,Masculino,Tecnologo,0986595057
8047,D00008048,Fernando,Montoya,1976-01-28,46,Masculino,Tecnologo,0986841110
8048,D00008049,Jesús,Salazar,1994-04-14,28,Masculino,Maestria,0988313898
8049,D00008050,Luis,Jaramillo,1982-06-02,40,Masculino,Tecnologo,0982548066
8050,D00008051,José,Ramírez,1978-11-28,44,Masculino,Bachillerato,0987227485
8051,D00008052,Teresa,Rojas,1979-01-18,43,Femenino,Maestria,0987379348
8052,D00008053,Nilson,Arévalo,1986-10-25,36,Masculino,Tecnologo,0987548066
8053,D00008054,Fabián,Ojeda,1973-10-07,49,Masculino,Doctorado,0987236540
8054,D00008055,Mario,Nieto,1978-11-21,44,Masculino,Licenciado,0980389943
8055,D00008056,César,Parra,1979-05-10,43,Masculino,Bachillerato,0982647031
8056,D00008057,Fernanda,Martínez,1985-08-18,37,Femenino,Tecnologo,0981627486
8057,D00008058,Agustín,Barrera,1994-04-26,28,Masculino,Maestria,0986801899
8058,D00008059,Yasmín,Muñoz,1984-06-22,38,Femenino,Bachillerato,0986293473
8059,D00008060,María,García,1980-02-23,42,Femenino,Bachillerato,0980394350
8060,D00008061,Juan,García,1986-04-27,36,Masculino,Bachillerato,0980169334
8061,D00008062,Cristian,Loaiza,1973-10-10,49,Masculino,Bachillerato,0988124868
8062,D00008063,Luis,Barrera,1990-10-16,32,Masculino,Licenciado,0985304481
8063,D00008064,Alfonso,Escobar,1978-11-01,44,Masculino,Tecnologo,0989356962
8064,D00008065,Milena,Padilla,1974-02-01,48,Femenino,Bachillerato,0983758450
8065,D00008066,Elena,Ortiz,1990-08-11,32,Femenino,Doctorado,0986597119
8066,D00008067,Silvia,Bonilla,1995-08-19,27,Femenino,Tecnologo,0983466315
8067,D00008068,Francisco,Hurtado,1983-06-16,39,Masculino,Bachillerato,0985469182
8068,D00008069,Lina,Perdomo,1990-10-09,32,Femenino,Bachillerato,0983347962
8069,D00008070,William,Hernández,1996-04-12,26,Masculino,Bachillerato,0985336996
8070,D00008071,José,Rincón,1996-06-04,26,Masculino,Bachillerato,0986305452
8071,D00008072,Vicente,Rodríguez,1987-10-20,35,Masculino,Licenciado,0980348131
8072,D00008073,Joan,Navarro,1979-11-13,43,Masculino,Tecnologo,0984483192
8073,D00008074,Luz,Ríos,1973-03-04,49,Femenino,Licenciado,0982332912
8074,D00008075,Yanet,García,1986-04-03,36,Femenino,Bachillerato,0980503147
8075,D00008076,Fidel,Vásquez,1992-02-01,30,Masculino,Maestria,0981813912
8076,D00008077,Anderson,Rincón,1982-04-28,40,Masculino,Licenciado,0987371032
8077,D00008078,Natalia,Tovar,1990-12-06,31,Femenino,Licenciado,0986961331
8078,D00008079,Juan,Rodríguez,1973-11-16,49,Masculino,Doctorado,0985341061
8079,D00008080,Karina,Villa,1977-08-18,45,Femenino,Maestria,0986547043
8080,D00008081,Katerine,Moreno,1977-01-15,45,Femenino,Maestria,0985696532
8081,D00008082,Rosario,González,1985-05-15,37,Femenino,Maestria,0981532386
8082,D00008083,Albeiro,Ruiz,1996-12-06,25,Masculino,Bachillerato,0980258334
8083,D00008084,Manuel,Guerrero,1991-04-06,31,Masculino,Doctorado,0985574058
8084,D00008085,Enrique,Arango,1997-07-09,25,Masculino,Doctorado,0985326139
8085,D00008086,León,Ospina,1986-11-05,36,Masculino,Licenciado,0984498614
8086,D00008087,María,Ardila,1976-03-13,46,Femenino,Maestria,0988604720
8087,D00008088,Liliana,Castillo,1993-04-18,29,Femenino,Maestria,0988205411
8088,D00008089,Mary,Caicedo,1991-09-05,31,Femenino,Licenciado,0983878398
8089,D00008090,Esther,Suárez,1988-01-02,34,Femenino,Licenciado,0985905418
8090,D00008091,Antonio,Gómez,1981-10-07,41,Masculino,Tecnologo,0984469396
8091,D00008092,Enrique,Díaz,1976-03-30,46,Masculino,Licenciado,0985181230
8092,D00008093,Alex,Marín,1978-04-09,44,Masculino,Licenciado,0986365341
8093,D00008094,Luz,Buitrago,1991-08-23,31,Femenino,Maestria,0989668396
8094,D00008095,Ricardo,Pinto,1995-03-05,27,Masculino,Doctorado,0986653692
8095,D00008096,Paola,Cardona,1991-04-28,31,Femenino,Tecnologo,0987783752
8096,D00008097,Marleny,García,1974-11-23,48,Femenino,Licenciado,0988711577
8097,D00008098,Jimmy,Galvis,1991-11-02,31,Masculino,Licenciado,0987759498
8098,D00008099,Antonio,Torres,1975-02-01,47,Masculino,Bachillerato,0988416070
8099,D00008100,Rubén,Muñoz,1980-10-15,42,Masculino,Bachillerato,0984309875
8100,D00008101,Danilo,Sarmiento,1990-09-20,32,Masculino,Licenciado,0988914871
8101,D00008102,Andrea,Torres,1976-11-13,46,Femenino,Licenciado,0989613030
8102,D00008103,Wendy,Aguirre,1996-10-15,26,Femenino,Tecnologo,0980603075
8103,D00008104,Yerson,Arenas,1984-07-26,38,Masculino,Licenciado,0981723195
8104,D00008105,Enrique,Sánchez,1987-05-10,35,Masculino,Maestria,0985433323
8105,D00008106,Enrique,Cárdenas,1984-01-20,38,Masculino,Maestria,0989759195
8106,D00008107,Lorena,Castro,1981-12-21,40,Femenino,Bachillerato,0984325099
8107,D00008108,Esperanza,Fajardo,1997-12-18,24,Femenino,Doctorado,0985901470
8108,D00008109,Santos,Peña,1994-06-11,28,Masculino,Tecnologo,0987689780
8109,D00008110,Mario,Quiroga,1982-08-30,40,Masculino,Tecnologo,0980767656
8110,D00008111,Juan,Rodríguez,1984-04-05,38,Masculino,Tecnologo,0984587181
8111,D00008112,Patricia,Rojas,1987-02-13,35,Femenino,Maestria,0988502531
8112,D00008113,Lida,Camargo,1996-09-13,26,Femenino,Licenciado,0984577682
8113,D00008114,Luis,Delgado,1976-08-03,46,Masculino,Tecnologo,0982368369
8114,D00008115,John,Puentes,1997-11-05,25,Masculino,Licenciado,0987234888
8115,D00008116,Diego,Mercado,1974-04-01,48,Masculino,Maestria,0987203141
8116,D00008117,Nelson,Jaramillo,1977-06-28,45,Masculino,Doctorado,0987954367
8117,D00008118,Abelardo,Carmona,1982-11-23,40,Masculino,Bachillerato,0980467958
8118,D00008119,Helena,Vega,1978-02-21,44,Femenino,Bachillerato,0983371947
8119,D00008120,Segundo,García,1973-04-24,49,Masculino,Bachillerato,0985689341
8120,D00008121,Juan,Palacios,1995-09-21,27,Masculino,Maestria,0980556216
8121,D00008122,Laura,Rangel,1980-12-21,41,Femenino,Licenciado,0981164720
8122,D00008123,Diego,Torres,1976-08-23,46,Masculino,Maestria,0988608476
8123,D00008124,Fredy,Mendoza,1994-07-12,28,Masculino,Doctorado,0986986087
8124,D00008125,Alexander,Rodríguez,1983-01-24,39,Masculino,Maestria,0981528118
