,IdE,NombreE,ApellidoE,FechaNacE,EdadE,GeneroE
8448,E00008449,Ángel,García,2019-04-09,3,Masculino
8449,E00008450,David,Fuentes,2018-12-14,3,Masculino
8450,E00008451,Marta,Zambrano,2017-10-23,5,Femenino
8451,E00008452,Erick,Rueda,2020-01-26,2,Masculino
8452,E00008453,Daniel,Ospina,2017-11-21,5,Masculino
8453,E00008454,Alberto,Ruiz,2019-04-06,3,Masculino
8454,E00008455,Julián,Galvis,2018-01-05,4,Masculino
8455,E00008456,Fabio,Martínez,2019-06-16,3,Masculino
8456,E00008457,Denis,Chaparro,2019-08-28,3,Femenino
8457,E00008458,Ángel,Contreras,2019-07-14,3,Masculino
8458,E00008459,María,Gómez,2018-01-30,4,Femenino
8459,E00008460,Rocío,Fuentes,2018-02-16,4,Femenino
8460,E00008461,Alejandro,Ruiz,2019-07-04,3,Masculino
8461,E00008462,Yenny,Gómez,2018-05-03,4,Femenino
8462,E00008463,Beatriz,Mercado,2020-02-07,2,Femenino
8463,E00008464,Carlos,Polo,2019-04-24,3,Masculino
8464,E00008465,Juan,Ortiz,2018-07-14,4,Masculino
8465,E00008466,Miguel,Trujillo,2018-02-25,4,Masculino
8466,E00008467,Dary,Pinzón,2018-04-06,4,Femenino
8467,E00008468,Brayan,Guerrero,2019-09-22,3,Masculino
8468,E00008469,Francisco,Pérez,2019-04-26,3,Masculino
8469,E00008470,John,Franco,2018-06-11,4,Masculino
8470,E00008471,Josefina,Gutiérrez,2017-09-07,5,Femenino
8471,E00008472,Alirio,Rojas,2018-05-27,4,Masculino
8472,E00008473,Ernesto,Jaramillo,2018-03-02,4,Masculino
8473,E00008474,Alicia,Serna,2020-07-16,2,Femenino
8474,E00008475,Leticia,Campo,2018-11-16,4,Femenino
8475,E00008476,Ana,Mora,2019-09-28,3,Femenino
8476,E00008477,Julián,Peña,2019-05-10,3,Masculino
8477,E00008478,Juan,Amaya,2017-10-17,5,Masculino
8478,E00008479,Ángel,Mejía,2018-02-04,4,Masculino
8479,E00008480,Felipe,Álvarez,2019-09-22,3,Masculino
8480,E00008481,Claudia,Benítez,2018-07-26,4,Femenino
8481,E00008482,Miguel,Trujillo,2018-02-08,4,Masculino
8482,E00008483,Jhonatan,Bonilla,2019-08-31,3,Masculino
8483,E00008484,Paola,Pérez,2020-08-14,2,Femenino
8484,E00008485,Eduardo,Álvarez,2020-03-30,2,Masculino
8485,E00008486,Andrés,Rivera,2020-04-17,2,Masculino
8486,E00008487,Milena,Gómez,2018-08-28,4,Femenino
8487,E00008488,Nubia,Giraldo,2018-07-08,4,Femenino
8488,E00008489,Ramiro,Ochoa,2018-09-05,4,Masculino
8489,E00008490,Iván,Rincón,2020-06-22,2,Masculino
8490,E00008491,Milton,Ortega,2020-02-27,2,Masculino
8491,E00008492,Andrés,Herrera,2020-08-24,2,Masculino
8492,E00008493,Gustavo,Vargas,2019-03-02,3,Masculino
8493,E00008494,Yolanda,Molano,2019-07-05,3,Femenino
8494,E00008495,Álvaro,Ortiz,2018-08-27,4,Masculino
8495,E00008496,Rafael,Morales,2018-02-12,4,Masculino
8496,E00008497,Tulio,Espitia,2018-10-17,4,Masculino
8497,E00008498,Margarita,González,2020-01-12,2,Femenino
8498,E00008499,Leonardo,López,2019-05-14,3,Masculino
8499,E00008500,César,Díaz,2019-06-18,3,Masculino
8500,E00008501,Alfredo,Garzón,2020-04-07,2,Masculino
8501,E00008502,Jairo,Palacio,2018-04-30,4,Masculino
8502,E00008503,Amelia,Mejía,2019-08-17,3,Femenino
8503,E00008504,Alejandro,Loaiza,2018-10-24,4,Masculino
8504,E00008505,Patricia,Ortiz,2020-08-12,2,Femenino
8505,E00008506,Gloria,Delgado,2018-07-04,4,Femenino
8506,E00008507,Claudia,Pérez,2018-10-09,4,Femenino
8507,E00008508,Ferney,Jiménez,2020-01-26,2,Masculino
8508,E00008509,Marcos,Buitrago,2019-06-06,3,Masculino
8509,E00008510,Cristian,Bermúdez,2020-02-05,2,Masculino
8510,E00008511,Alfonso,Duarte,2019-04-22,3,Masculino
8511,E00008512,Elkin,Delgado,2020-07-17,2,Masculino
8512,E00008513,Cecilia,Hernández,2018-05-05,4,Femenino
8513,E00008514,Fernando,Morales,2018-09-02,4,Masculino
8514,E00008515,José,Sánchez,2019-04-21,3,Masculino
8515,E00008516,Nancy,Salgado,2020-03-04,2,Femenino
8516,E00008517,Eduardo,Arévalo,2020-04-02,2,Masculino
8517,E00008518,José,Jiménez,2018-08-08,4,Masculino
8518,E00008519,Nubia,Henao,2019-09-05,3,Femenino
8519,E00008520,Miryam,Vargas,2020-01-16,2,Femenino
8520,E00008521,Eliecer,Ruiz,2018-11-04,4,Masculino
8521,E00008522,Enrique,Tovar,2019-02-06,3,Masculino
8522,E00008523,María,Pérez,2020-07-18,2,Femenino
8523,E00008524,Ángel,Ballesteros,2020-01-09,2,Masculino
8524,E00008525,Angélica,Solano,2019-09-30,3,Femenino
8525,E00008526,Carlos,Rodríguez,2020-04-07,2,Masculino
8526,E00008527,Dairo,Quintero,2018-11-23,4,Masculino
8527,E00008528,Edwin,Rodríguez,2017-10-14,5,Masculino
8528,E00008529,Jonathan,Palacios,2019-09-18,3,Masculino
8529,E00008530,Adolfo,Amaya,2018-06-05,4,Masculino
8530,E00008531,Carlos,Mosquera,2020-04-21,2,Masculino
8531,E00008532,Lizeth,Rodríguez,2020-07-11,2,Femenino
8532,E00008533,Darwin,Herrera,2019-07-19,3,Masculino
8533,E00008534,Deicy,Prieto,2017-12-02,5,Femenino
8534,E00008535,Rafael,Aguilar,2019-07-14,3,Masculino
8535,E00008536,Isidro,Díaz,2019-04-30,3,Masculino
8536,E00008537,Alejandra,Torres,2019-08-06,3,Femenino
8537,E00008538,Marcos,Osorio,2020-06-04,2,Masculino
8538,E00008539,Dayana,Ospina,2018-05-28,4,Femenino
8539,E00008540,Rosa,Fernández,2020-03-12,2,Femenino
8540,E00008541,Patricia,Pabón,2019-01-11,3,Femenino
8541,E00008542,José,Medina,2019-06-28,3,Masculino
8542,E00008543,Ingrid,Jaimes,2019-08-26,3,Femenino
8543,E00008544,Humberto,Rojas,2019-01-18,3,Masculino
8544,E00008545,Juan,Silva,2020-08-07,2,Masculino
8545,E00008546,Fabio,Flórez,2018-12-26,3,Masculino
8546,E00008547,Diego,Gómez,2017-10-09,5,Masculino
8547,E00008548,Erika,Pinto,2019-08-05,3,Femenino
8548,E00008549,Judith,Hernández,2017-11-04,5,Femenino
8549,E00008550,David,Guerra,2019-10-16,3,Masculino
8550,E00008551,Jesús,Mendoza,2018-12-22,3,Masculino
8551,E00008552,Lorena,Rojas,2018-09-24,4,Femenino
8552,E00008553,Claudia,García,2020-04-30,2,Femenino
8553,E00008554,Vanessa,Torres,2018-05-08,4,Femenino
8554,E00008555,José,Giraldo,2020-01-25,2,Masculino
8555,E00008556,Mery,Uribe,2018-03-25,4,Femenino
8556,E00008557,Sebastián,Parra,2019-01-26,3,Masculino
8557,E00008558,Alberto,Granados,2018-03-31,4,Masculino
8558,E00008559,Ferney,Salcedo,2018-09-03,4,Masculino
8559,E00008560,Jorge,Fonseca,2017-09-18,5,Masculino
8560,E00008561,Rubiela,Rico,2018-03-14,4,Femenino
8561,E00008562,Juan,Zapata,2018-07-17,4,Masculino
8562,E00008563,Juan,Gutiérrez,2018-05-09,4,Masculino
8563,E00008564,Fernando,Delgado,2019-12-24,2,Masculino
8564,E00008565,Mauricio,Castillo,2019-12-02,3,Masculino
8565,E00008566,Eduardo,Guzmán,2018-06-07,4,Masculino
8566,E00008567,Gilberto,Burgos,2020-03-27,2,Masculino
8567,E00008568,Felipe,Vega,2020-07-27,2,Masculino
8568,E00008569,Marta,Naranjo,2020-04-05,2,Femenino
8569,E00008570,Anyi,Zapata,2017-10-24,5,Femenino
8570,E00008571,Brayan,Castaño,2018-01-13,4,Masculino
8571,E00008572,Angélica,Pérez,2018-03-12,4,Femenino
8572,E00008573,Fernando,López,2019-05-04,3,Masculino
8573,E00008574,Alexandra,Arboleda,2017-11-12,5,Femenino
8574,E00008575,Gerson,Delgado,2019-08-17,3,Masculino
8575,E00008576,Didier,Hernández,2020-01-05,2,Masculino
8576,E00008577,Nubia,Quintero,2018-07-03,4,Femenino
8577,E00008578,Carolina,Zambrano,2019-10-22,3,Femenino
8578,E00008579,Miguel,Serna,2018-12-03,4,Masculino
8579,E00008580,María,Zambrano,2019-09-29,3,Femenino
8580,E00008581,Germán,Córdoba,2018-04-04,4,Masculino
8581,E00008582,Jairo,Reyes,2018-02-15,4,Masculino
8582,E00008583,Sonia,Torres,2019-01-25,3,Femenino
8583,E00008584,Ricardo,Gómez,2017-09-04,5,Masculino
8584,E00008585,María,Amaya,2017-11-15,5,Femenino
8585,E00008586,Juliana,Rueda,2018-01-07,4,Femenino
8586,E00008587,José,Sánchez,2019-11-18,3,Masculino
8587,E00008588,Jessica,Durán,2019-10-08,3,Femenino
8588,E00008589,Ingrid,Fernández,2017-10-16,5,Femenino
8589,E00008590,Antonio,Perdomo,2019-06-24,3,Masculino
8590,E00008591,Astrid,Gaviria,2018-03-22,4,Femenino
8591,E00008592,José,Vera,2018-06-14,4,Masculino
8592,E00008593,Andrés,Córdoba,2019-07-30,3,Masculino
8593,E00008594,Mery,Lozano,2018-12-08,3,Femenino
8594,E00008595,Cristian,Mendoza,2017-11-14,5,Masculino
8595,E00008596,Camilo,Londoño,2018-10-07,4,Masculino
8596,E00008597,Francy,Castellanos,2018-06-08,4,Femenino
8597,E00008598,Edison,Caro,2020-06-12,2,Masculino
8598,E00008599,María,Sánchez,2019-01-09,3,Femenino
8599,E00008600,Ricardo,Villamizar,2018-11-23,4,Masculino
8600,E00008601,Nelson,Ramos,2018-02-23,4,Masculino
8601,E00008602,Fernando,Daza,2020-08-24,2,Masculino
8602,E00008603,Fabián,Bonilla,2019-10-03,3,Masculino
8603,E00008604,Luis,Melo,2019-01-29,3,Masculino
8604,E00008605,María,Murillo,2019-02-05,3,Femenino
8605,E00008606,Esperanza,Bolívar,2019-03-08,3,Femenino
8606,E00008607,Carlos,Torres,2020-05-29,2,Masculino
8607,E00008608,Lorena,Hernández,2019-02-18,3,Femenino
8608,E00008609,Juan,Vanegas,2018-05-16,4,Masculino
8609,E00008610,Giovanny,Díaz,2020-04-16,2,Masculino
8610,E00008611,Andrés,Ortega,2018-08-21,4,Masculino
8611,E00008612,Yaneth,Rodríguez,2018-12-06,3,Femenino
8612,E00008613,José,Mejía,2018-03-02,4,Masculino
8613,E00008614,Wilfredo,Reyes,2018-06-17,4,Masculino
8614,E00008615,Julieth,Gonzáles,2017-11-16,5,Femenino
8615,E00008616,Carlos,Pulido,2020-07-28,2,Masculino
8616,E00008617,Andrea,Velásquez,2018-05-17,4,Femenino
8617,E00008618,Josefa,Torres,2018-11-29,4,Femenino
8618,E00008619,Paulina,Mora,2019-08-25,3,Femenino
8619,E00008620,Miryam,Ramírez,2017-09-26,5,Femenino
8620,E00008621,Leonardo,Moreno,2018-09-22,4,Masculino
8621,E00008622,Jorge,González,2018-04-14,4,Masculino
8622,E00008623,Francisco,Méndez,2018-04-30,4,Masculino
8623,E00008624,Deiby,Acosta,2019-08-10,3,Masculino
8624,E00008625,Enrique,Burbano,2019-03-26,3,Masculino
8625,E00008626,Yamid,Mora,2019-01-25,3,Masculino
8626,E00008627,Catalina,Olaya,2019-03-22,3,Femenino
8627,E00008628,Dario,Saavedra,2019-11-18,3,Masculino
8628,E00008629,Cielo,Delgado,2020-05-29,2,Femenino
8629,E00008630,Adriana,Moreno,2019-03-10,3,Femenino
8630,E00008631,Alfredo,Ortiz,2019-09-02,3,Masculino
8631,E00008632,Jhon,Ruiz,2018-11-06,4,Masculino
8632,E00008633,Lucía,Gómez,2018-11-21,4,Femenino
8633,E00008634,Estiven,Henao,2018-06-20,4,Masculino
8634,E00008635,Lida,Torres,2020-01-10,2,Femenino
8635,E00008636,Elizabeth,Hernández,2020-01-07,2,Femenino
8636,E00008637,José,Figueroa,2019-10-24,3,Masculino
8637,E00008638,Andrés,Rodríguez,2018-03-18,4,Masculino
8638,E00008639,Nubia,González,2019-03-08,3,Femenino
8639,E00008640,Marcela,Puentes,2018-01-08,4,Femenino
8640,E00008641,Miller,López,2018-07-04,4,Masculino
8641,E00008642,Karen,Barrera,2018-01-11,4,Femenino
8642,E00008643,Andrea,Correa,2019-04-24,3,Femenino
8643,E00008644,Luis,Pérez,2018-06-21,4,Masculino
8644,E00008645,Wilson,Acevedo,2018-07-16,4,Masculino
8645,E00008646,Héctor,Alzate,2017-12-05,5,Masculino
8646,E00008647,Daniel,Montes,2020-08-21,2,Masculino
8647,E00008648,Lidia,Hernández,2017-11-10,5,Femenino
8648,E00008649,José,Correa,2018-05-15,4,Masculino
8649,E00008650,John,Polo,2020-06-17,2,Masculino
8650,E00008651,Deisy,Fonseca,2020-01-25,2,Femenino
8651,E00008652,Ana,Osorio,2017-10-15,5,Femenino
8652,E00008653,César,Muñoz,2019-01-15,3,Masculino
8653,E00008654,Alexander,Villamil,2018-10-13,4,Masculino
8654,E00008655,Giovanni,Martínez,2018-09-28,4,Masculino
8655,E00008656,Hugo,Silva,2018-05-13,4,Masculino
8656,E00008657,Gloria,Castro,2020-05-16,2,Femenino
8657,E00008658,Helena,Rivas,2020-03-07,2,Femenino
8658,E00008659,Héctor,Galindo,2020-08-02,2,Masculino
8659,E00008660,Natalia,Rojas,2018-11-24,4,Femenino
8660,E00008661,Jhon,Guerrero,2020-04-17,2,Masculino
8661,E00008662,Alejandra,Montoya,2019-09-13,3,Femenino
8662,E00008663,Lady,Gómez,2018-06-23,4,Femenino
8663,E00008664,Omar,Villamizar,2020-05-16,2,Masculino
8664,E00008665,Patricia,Castañeda,2019-07-19,3,Femenino
8665,E00008666,Juan,Miranda,2020-03-04,2,Masculino
8666,E00008667,Fredy,González,2018-05-10,4,Masculino
8667,E00008668,Víctor,Buitrago,2017-09-01,5,Masculino
8668,E00008669,Fernando,Álvarez,2020-05-25,2,Masculino
8669,E00008670,Milton,Mosquera,2017-12-20,4,Masculino
8670,E00008671,Andrés,Parra,2020-02-05,2,Masculino
8671,E00008672,Amparo,Gómez,2018-09-07,4,Femenino
8672,E00008673,Gladis,Rivera,2019-04-14,3,Femenino
8673,E00008674,Juan,Vargas,2018-02-04,4,Masculino
8674,E00008675,Gabriel,Aguirre,2017-09-21,5,Masculino
8675,E00008676,Cristian,Medina,2017-12-15,4,Masculino
8676,E00008677,Catalina,Medina,2017-09-09,5,Femenino
8677,E00008678,Yaneth,Aguirre,2019-03-02,3,Femenino
8678,E00008679,Sandra,Pineda,2019-05-31,3,Femenino
8679,E00008680,Helena,Gil,2018-08-08,4,Femenino
8680,E00008681,Sonia,Narváez,2020-06-05,2,Femenino
8681,E00008682,Derly,Moreno,2018-11-04,4,Femenino
8682,E00008683,Alexis,Ospino,2017-12-19,4,Masculino
8683,E00008684,Carlos,Cardona,2018-08-17,4,Masculino
8684,E00008685,Isabel,Castro,2019-05-02,3,Femenino
8685,E00008686,Sandra,Quiroga,2018-03-11,4,Femenino
8686,E00008687,Luis,Correa,2019-01-05,3,Masculino
8687,E00008688,Fabiola,Espitia,2019-11-29,3,Femenino
8688,E00008689,Rosa,Álvarez,2020-03-27,2,Femenino
8689,E00008690,Germán,Toro,2018-01-21,4,Masculino
8690,E00008691,Elvia,Moreno,2017-10-10,5,Femenino
8691,E00008692,Susana,Guevara,2020-03-04,2,Femenino
8692,E00008693,Enrique,Mendoza,2019-06-22,3,Masculino
8693,E00008694,Martha,Alarcón,2019-03-06,3,Femenino
8694,E00008695,Flor,Castillo,2019-05-04,3,Femenino
8695,E00008696,Edwar,Sánchez,2018-10-10,4,Masculino
8696,E00008697,Andrés,Muñoz,2018-03-16,4,Masculino
8697,E00008698,Katherine,Chávez,2018-01-17,4,Femenino
8698,E00008699,Manuel,Garcés,2018-08-01,4,Masculino
8699,E00008700,Jesús,Trujillo,2020-07-23,2,Masculino
8700,E00008701,Luz,Blanco,2020-03-10,2,Femenino
8701,E00008702,Diego,Ayala,2018-04-07,4,Masculino
8702,E00008703,Adolfo,Bravo,2018-11-20,4,Masculino
8703,E00008704,Jhon,Molina,2020-07-10,2,Masculino
8704,E00008705,Alexander,Melo,2020-01-26,2,Masculino
8705,E00008706,Yineth,Pérez,2019-05-26,3,Femenino
8706,E00008707,Yuri,Vargas,2019-02-06,3,Femenino
8707,E00008708,Sofía,Barrera,2018-01-25,4,Femenino
8708,E00008709,Fernanda,Rodríguez,2019-11-02,3,Femenino
8709,E00008710,Ricardo,Gómez,2018-12-02,4,Masculino
8710,E00008711,Martha,Trujillo,2019-04-06,3,Femenino
8711,E00008712,Alberto,Rodríguez,2020-06-15,2,Masculino
8712,E00008713,David,Castro,2018-10-29,4,Masculino
8713,E00008714,Armando,Álvarez,2019-04-08,3,Masculino
8714,E00008715,Alfredo,Pérez,2018-12-28,3,Masculino
8715,E00008716,Cindy,Andrade,2019-03-18,3,Femenino
8716,E00008717,Ramón,Ramírez,2018-01-14,4,Masculino
8717,E00008718,Eliana,Herrera,2019-12-01,3,Femenino
8718,E00008719,Patricia,Galvis,2019-01-26,3,Femenino
8719,E00008720,Gladys,Giraldo,2018-06-07,4,Femenino
8720,E00008721,Antonio,Vélez,2019-12-21,2,Masculino
8721,E00008722,Alejandro,Mendoza,2019-04-01,3,Masculino
8722,E00008723,Albeiro,González,2017-11-29,5,Masculino
8723,E00008724,Joaquín,Jaimes,2018-04-20,4,Masculino
8724,E00008725,Estiven,Herrera,2019-12-09,2,Masculino
8725,E00008726,Javier,Arias,2020-01-21,2,Masculino
8726,E00008727,Daniela,Duque,2019-12-29,2,Femenino
8727,E00008728,Ángela,Torres,2020-07-09,2,Femenino
8728,E00008729,Albeiro,Fernández,2017-12-30,4,Masculino
8729,E00008730,Elena,Mosquera,2018-05-16,4,Femenino
8730,E00008731,Yeimy,Bedoya,2019-03-06,3,Femenino
8731,E00008732,Angélica,Sánchez,2018-09-21,4,Femenino
8732,E00008733,Cecilia,Perea,2017-12-01,5,Femenino
8733,E00008734,Duván,Hernández,2019-04-28,3,Masculino
8734,E00008735,David,López,2019-07-06,3,Masculino
8735,E00008736,Daniel,Ojeda,2017-10-30,5,Masculino
8736,E00008737,Eduardo,Benavides,2019-06-02,3,Masculino
8737,E00008738,Andrés,Mendoza,2020-06-05,2,Masculino
8738,E00008739,Valentina,Carvajal,2019-09-26,3,Femenino
8739,E00008740,Yésica,Rodríguez,2018-09-24,4,Femenino
8740,E00008741,Cristina,Cárdenas,2018-12-21,3,Femenino
8741,E00008742,Marco,Calderón,2019-05-07,3,Masculino
8742,E00008743,José,Tovar,2018-05-01,4,Masculino
8743,E00008744,Jesús,Franco,2018-05-27,4,Masculino
8744,E00008745,Andrés,Rivera,2019-08-15,3,Masculino
8745,E00008746,Alberto,Jiménez,2020-05-09,2,Masculino
8746,E00008747,Leonardo,Valencia,2019-11-01,3,Masculino
8747,E00008748,Carmen,Monroy,2019-02-17,3,Femenino
8748,E00008749,Antonia,Aguilar,2017-09-30,5,Femenino
8749,E00008750,Milton,Cuesta,2018-10-27,4,Masculino
8750,E00008751,Andrés,Serna,2017-12-03,5,Masculino
8751,E00008752,Humberto,Rodríguez,2017-10-04,5,Masculino
8752,E00008753,Julio,Zambrano,2019-04-03,3,Masculino
8753,E00008754,Carlos,Arenas,2020-08-03,2,Masculino
8754,E00008755,José,Quintero,2018-06-21,4,Masculino
8755,E00008756,Giovanni,Londoño,2020-03-12,2,Masculino
8756,E00008757,Edwin,Perea,2018-03-23,4,Masculino
8757,E00008758,Javier,Barrera,2018-12-11,3,Masculino
8758,E00008759,Julio,Herrera,2018-09-01,4,Masculino
8759,E00008760,Alicia,Mosquera,2017-12-20,4,Femenino
8760,E00008761,Fernando,Muñoz,2020-01-23,2,Masculino
8761,E00008762,Johanna,Villamil,2019-04-04,3,Femenino
8762,E00008763,David,Meneses,2019-07-25,3,Masculino
8763,E00008764,Patricia,Velásquez,2018-05-18,4,Femenino
8764,E00008765,David,Rodríguez,2018-07-17,4,Masculino
8765,E00008766,Jenny,Jiménez,2017-09-26,5,Femenino
8766,E00008767,Francisco,Vanegas,2020-07-01,2,Masculino
8767,E00008768,Andrés,Fajardo,2020-03-05,2,Masculino
8768,E00008769,Jorge,Buitrago,2019-09-06,3,Masculino
8769,E00008770,Miguel,Monsalve,2020-08-25,2,Masculino
8770,E00008771,Julio,Duque,2019-08-21,3,Masculino
8771,E00008772,Milena,Pabón,2017-10-04,5,Femenino
8772,E00008773,Alexandra,Pinto,2019-09-26,3,Femenino
8773,E00008774,Graciela,López,2018-07-25,4,Femenino
8774,E00008775,Lucía,Moreno,2017-09-16,5,Femenino
8775,E00008776,María,López,2020-06-16,2,Femenino
8776,E00008777,Andrea,Gómez,2018-10-14,4,Femenino
8777,E00008778,Carlos,Jaramillo,2018-05-04,4,Masculino
8778,E00008779,Javier,Valencia,2018-08-01,4,Masculino
8779,E00008780,Sandra,Orozco,2019-01-08,3,Femenino
8780,E00008781,Jhon,Bedoya,2018-12-15,3,Masculino
8781,E00008782,César,Guerrero,2018-11-15,4,Masculino
8782,E00008783,Francisco,Mora,2018-06-24,4,Masculino
8783,E00008784,Sebastián,Sarmiento,2019-08-09,3,Masculino
8784,E00008785,Esperanza,Martínez,2019-03-31,3,Femenino
8785,E00008786,Mireya,Medina,2020-06-04,2,Femenino
8786,E00008787,Héctor,Espinosa,2018-02-24,4,Masculino
8787,E00008788,Jorge,González,2018-08-08,4,Masculino
8788,E00008789,Alexander,Muñoz,2020-02-23,2,Masculino
8789,E00008790,Ligia,González,2020-07-17,2,Femenino
8790,E00008791,Alexis,Barragán,2018-04-14,4,Masculino
8791,E00008792,Diana,Herrera,2019-08-09,3,Femenino
8792,E00008793,Yaneth,Benavides,2018-04-16,4,Femenino
8793,E00008794,Andrés,Arias,2020-04-19,2,Masculino
8794,E00008795,Ximena,Gómez,2017-11-10,5,Femenino
8795,E00008796,Enrique,Ortiz,2019-12-18,2,Masculino
8796,E00008797,Ángel,Velásquez,2019-07-19,3,Masculino
8797,E00008798,Gisela,López,2018-06-22,4,Femenino
8798,E00008799,Steven,Caicedo,2020-06-03,2,Masculino
8799,E00008800,Jesús,López,2019-08-13,3,Masculino
8800,E00008801,Manuel,Rentería,2018-07-23,4,Masculino
8801,E00008802,Enrique,Calderón,2019-12-08,2,Masculino
8802,E00008803,Augusto,Mena,2019-10-09,3,Masculino
8803,E00008804,Jesús,Arboleda,2019-11-25,3,Masculino
8804,E00008805,María,Espinosa,2019-06-03,3,Femenino
8805,E00008806,Patricia,Barrios,2020-05-18,2,Femenino
8806,E00008807,Clara,Guevara,2018-03-15,4,Femenino
8807,E00008808,Robert,Muñoz,2017-09-28,5,Masculino
8808,E00008809,Milena,Osorio,2020-05-19,2,Femenino
8809,E00008810,Stiven,Fonseca,2019-05-23,3,Masculino
8810,E00008811,Diego,Pedraza,2018-11-13,4,Masculino
8811,E00008812,Ana,Fernández,2019-08-30,3,Femenino
8812,E00008813,Sebastián,Pérez,2019-05-26,3,Masculino
8813,E00008814,Karina,Alvarado,2019-01-31,3,Femenino
8814,E00008815,Pablo,Contreras,2018-07-20,4,Masculino
8815,E00008816,Gloria,Martínez,2020-01-01,2,Femenino
8816,E00008817,Esteban,Becerra,2019-08-02,3,Masculino
8817,E00008818,Rosa,Londoño,2019-10-31,3,Femenino
8818,E00008819,Jeferson,Lara,2019-08-27,3,Masculino
8819,E00008820,Felipe,Franco,2018-04-08,4,Masculino
8820,E00008821,José,Martínez,2019-09-17,3,Masculino
8821,E00008822,Iván,Herrera,2018-10-01,4,Masculino
8822,E00008823,Laura,García,2020-06-29,2,Femenino
8823,E00008824,Jenny,García,2019-09-04,3,Femenino
8824,E00008825,Jaime,Toro,2018-11-18,4,Masculino
8825,E00008826,María,Carvajal,2020-01-13,2,Femenino
8826,E00008827,Carlos,Mora,2017-10-18,5,Masculino
8827,E00008828,Jhon,Burgos,2019-06-18,3,Masculino
8828,E00008829,Luis,Gutiérrez,2020-08-27,2,Masculino
8829,E00008830,Marleny,Restrepo,2017-11-17,5,Femenino
8830,E00008831,Miguel,Vallejo,2018-11-30,4,Masculino
8831,E00008832,María,Bejarano,2018-06-08,4,Femenino
8832,E00008833,Anderson,Quintero,2019-03-21,3,Masculino
8833,E00008834,Iván,Flórez,2019-07-02,3,Masculino
8834,E00008835,Carlos,Gaviria,2020-05-23,2,Masculino
8835,E00008836,Andrés,Barrera,2017-12-05,5,Masculino
8836,E00008837,Alberto,Cardona,2018-01-10,4,Masculino
8837,E00008838,Antonio,Gómez,2017-10-01,5,Masculino
8838,E00008839,Danny,Garzón,2019-10-25,3,Masculino
8839,E00008840,Felipe,Vega,2019-08-04,3,Masculino
8840,E00008841,Ronald,López,2019-01-02,3,Masculino
8841,E00008842,María,Herrera,2020-06-10,2,Femenino
8842,E00008843,Cristian,Bolívar,2019-07-08,3,Masculino
8843,E00008844,Pablo,Arévalo,2019-01-30,3,Masculino
8844,E00008845,Juan,Guzmán,2019-02-10,3,Masculino
8845,E00008846,Hernán,Zapata,2017-10-02,5,Masculino
